ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.History19AdminRooms	history19adminrooms	1590494893502	 	3.3.1
REQUEST	1196		LoginAd	1590495018212	1590495018733	OK	 
REQUEST	1195		LoginAd	1590495018212	1590495018735	OK	 
REQUEST	1214		LoginAd	1590495018214	1590495018736	OK	 
REQUEST	1216		LoginAd	1590495018214	1590495018738	OK	 
REQUEST	1211		LoginAd	1590495018215	1590495018741	OK	 
REQUEST	1209		LoginAd	1590495018217	1590495018741	OK	 
REQUEST	1215		LoginAd	1590495018217	1590495018744	OK	 
REQUEST	1210		LoginAd	1590495018217	1590495018745	OK	 
REQUEST	1208		bootstrap.min.css	1590495018633	1590495018747	OK	 
REQUEST	1200		LoginAd	1590495018220	1590495018748	OK	 
REQUEST	1207		LoginAd	1590495018217	1590495018749	OK	 
REQUEST	1203		LoginAd	1590495018214	1590495018749	OK	 
REQUEST	1208		signin.css	1590495018633	1590495018749	OK	 
REQUEST	1199		LoginAd	1590495018221	1590495018754	OK	 
REQUEST	1198		LoginAd	1590495018221	1590495018754	OK	 
REQUEST	1206		LoginAd	1590495018223	1590495018757	OK	 
REQUEST	1038		petclinic.css	1590495018064	1590495018761	OK	 
REQUEST	1033		petclinic.css	1590495017979	1590495018762	OK	 
REQUEST	1204		LoginAd	1590495018223	1590495018778	OK	 
REQUEST	1223		LoginAd	1590495018226	1590495018781	OK	 
REQUEST	1144		bootstrap.min.js	1590495018722	1590495018782	OK	 
REQUEST	1033		jquery-ui.min.js	1590495018535	1590495018795	OK	 
REQUEST	1217		signin.css	1590495018671	1590495018807	OK	 
REQUEST	1217		bootstrap.min.css	1590495018671	1590495018809	OK	 
USER	AccessRoom	581	END	1590494948504	1590495018831
REQUEST	935		Rooms	1590495018183	1590495018842	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	1211		bootstrap.min.css	1590495018741	1590495018847	OK	 
REQUEST	1196		bootstrap.min.css	1590495018734	1590495018848	OK	 
REQUEST	1214		bootstrap.min.css	1590495018737	1590495018849	OK	 
REQUEST	1215		bootstrap.min.css	1590495018745	1590495018853	OK	 
REQUEST	1195		bootstrap.min.css	1590495018736	1590495018853	OK	 
REQUEST	1209		bootstrap.min.css	1590495018743	1590495018854	OK	 
REQUEST	1206		bootstrap.min.css	1590495018757	1590495018854	OK	 
REQUEST	1216		bootstrap.min.css	1590495018739	1590495018854	OK	 
REQUEST	1198		bootstrap.min.css	1590495018755	1590495018856	OK	 
REQUEST	1203		bootstrap.min.css	1590495018750	1590495018858	OK	 
REQUEST	1210		bootstrap.min.css	1590495018746	1590495018858	OK	 
REQUEST	1207		bootstrap.min.css	1590495018749	1590495018858	OK	 
REQUEST	1214		signin.css	1590495018737	1590495018859	OK	 
REQUEST	1195		signin.css	1590495018736	1590495018859	OK	 
REQUEST	1199		bootstrap.min.css	1590495018754	1590495018860	OK	 
REQUEST	1163		pets.png	1590495017603	1590495018863	OK	 
REQUEST	1205		LoginAd	1590495018228	1590495018866	OK	 
REQUEST	1207		signin.css	1590495018749	1590495018869	OK	 
REQUEST	1196		signin.css	1590495018733	1590495018869	OK	 
REQUEST	1211		signin.css	1590495018741	1590495018870	OK	 
REQUEST	1215		signin.css	1590495018745	1590495018870	OK	 
REQUEST	1210		signin.css	1590495018746	1590495018870	OK	 
REQUEST	1199		signin.css	1590495018754	1590495018870	OK	 
REQUEST	1209		signin.css	1590495018742	1590495018871	OK	 
REQUEST	1200		bootstrap.min.css	1590495018749	1590495018871	OK	 
REQUEST	1157		pets.png	1590495017612	1590495018874	OK	 
REQUEST	1149		pets.png	1590495017929	1590495018879	OK	 
REQUEST	1146		pets.png	1590495017986	1590495018884	OK	 
REQUEST	1027		pets.png	1590495017998	1590495018890	OK	 
REQUEST	1203		signin.css	1590495018750	1590495018890	OK	 
REQUEST	1206		signin.css	1590495018757	1590495018891	OK	 
REQUEST	1204		bootstrap.min.css	1590495018779	1590495018892	OK	 
REQUEST	1198		signin.css	1590495018755	1590495018892	OK	 
REQUEST	1204		signin.css	1590495018779	1590495018893	OK	 
REQUEST	1200		signin.css	1590495018749	1590495018893	OK	 
REQUEST	1216		signin.css	1590495018739	1590495018893	OK	 
REQUEST	1000		Rooms	1590495018224	1590495018897	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	1220		LoginAd	1590495018234	1590495018899	OK	 
REQUEST	1100		pets.png	1590495017972	1590495018904	OK	 
REQUEST	1038		pets.png	1590495018064	1590495018908	OK	 
REQUEST	1145		bootstrap.min.js	1590495018510	1590495018915	OK	 
REQUEST	1223		bootstrap.min.css	1590495018782	1590495018920	OK	 
REQUEST	967		pets.png	1590495018093	1590495018923	OK	 
REQUEST	1144		pets.png	1590495017963	1590495018928	OK	 
REQUEST	1223		signin.css	1590495018781	1590495018933	OK	 
REQUEST	978		Rooms	1590495018229	1590495018937	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	1054		jquery-ui.min.css	1590495018514	1590495018944	OK	 
REQUEST	1008		Rooms	1590495018203	1590495018951	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	967		jquery.min.js	1590495018511	1590495018958	OK	 
REQUEST	962		Rooms	1590495018226	1590495018961	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	1038		jquery.min.js	1590495018513	1590495018972	OK	 
REQUEST	1038		jquery-ui.min.js	1590495018514	1590495018975	OK	 
REQUEST	983		Rooms	1590495018234	1590495018980	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	969		Rooms	1590495018206	1590495018982	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	1033		jquery.min.js	1590495018511	1590495018988	OK	 
REQUEST	1054		jquery-ui.theme.min.css	1590495018514	1590495018991	OK	 
REQUEST	960		Rooms	1590495018195	1590495018993	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	1205		bootstrap.min.css	1590495018867	1590495018995	OK	 
REQUEST	992		Rooms	1590495018204	1590495018997	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	1054		jquery-ui.min.js	1590495018991	1590495019004	OK	 
REQUEST	965		Rooms	1590495018190	1590495019007	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	1054		bootstrap.min.js	1590495019005	1590495019010	OK	 
REQUEST	1054		favicon.png	1590495018514	1590495019013	OK	 
REQUEST	1205		signin.css	1590495018866	1590495019013	OK	 
REQUEST	973		spring-pivotal-logo.png	1590495018160	1590495019014	OK	 
REQUEST	967		favicon.png	1590495018093	1590495019019	OK	 
REQUEST	1107		favicon.png	1590495017879	1590495019019	OK	 
REQUEST	973		bootstrap.min.js	1590495019014	1590495019023	OK	 
REQUEST	1054		spring-pivotal-logo.png	1590495018514	1590495019096	OK	 
REQUEST	976		Rooms	1590495018513	1590495019096	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	1227		LoginAd	1590495018513	1590495019096	OK	 
REQUEST	1144		jquery.min.js	1590495018531	1590495019096	OK	 
REQUEST	1144		favicon.png	1590495017962	1590495019096	OK	 
REQUEST	1144		jquery-ui.min.js	1590495018532	1590495019097	OK	 
USER	Sitter	458	END	1590494936956	1590495019097
REQUEST	1107		bootstrap.min.js	1590495018531	1590495019098	OK	 
REQUEST	1101		jquery-ui.min.js	1590495018524	1590495019186	OK	 
REQUEST	981		Rooms	1590495018513	1590495019186	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	973		jquery.min.js	1590495018624	1590495019187	OK	 
REQUEST	1101		favicon.png	1590495017967	1590495019187	OK	 
REQUEST	973		jquery-ui.min.js	1590495018640	1590495019188	OK	 
REQUEST	1100		spring-pivotal-logo.png	1590495017972	1590495019188	OK	 
REQUEST	973		favicon.png	1590495018159	1590495019188	OK	 
REQUEST	1036		favicon.png	1590495018528	1590495019188	OK	 
REQUEST	1044		jquery.min.js	1590495018541	1590495019190	OK	 
REQUEST	1149		spring-pivotal-logo.png	1590495017929	1590495019190	OK	 
REQUEST	1101		spring-pivotal-logo.png	1590495017967	1590495019190	OK	 
REQUEST	1044		favicon.png	1590495018103	1590495019190	OK	 
REQUEST	1036		jquery-ui.theme.min.css	1590495018528	1590495019190	OK	 
REQUEST	1101		jquery.min.js	1590495018524	1590495019190	OK	 
REQUEST	1101		bootstrap.min.js	1590495018525	1590495019191	OK	 
REQUEST	1036		jquery-ui.min.css	1590495018528	1590495019192	OK	 
REQUEST	1044		bootstrap.min.js	1590495018704	1590495019192	OK	 
REQUEST	1044		jquery-ui.min.js	1590495018550	1590495019193	OK	 
REQUEST	1044		spring-pivotal-logo.png	1590495018103	1590495019194	OK	 
REQUEST	1100		jquery.min.js	1590495018527	1590495019195	OK	 
REQUEST	1100		jquery-ui.min.js	1590495018527	1590495019195	OK	 
REQUEST	1036		spring-pivotal-logo.png	1590495018528	1590495019197	OK	 
REQUEST	1071		petclinic.css	1590495018595	1590495019197	OK	 
REQUEST	1046		jquery-ui.min.css	1590495018551	1590495019197	OK	 
REQUEST	1047		jquery-ui.min.css	1590495018552	1590495019198	OK	 
REQUEST	1220		signin.css	1590495018900	1590495019198	OK	 
REQUEST	1047		jquery-ui.theme.min.css	1590495018552	1590495019200	OK	 
REQUEST	1046		bootstrap.min.js	1590495018616	1590495019199	OK	 
REQUEST	1046		jquery-ui.theme.min.css	1590495018551	1590495019200	OK	 
REQUEST	1054		pets.png	1590495018514	1590495019200	OK	 
REQUEST	1145		spring-pivotal-logo.png	1590495017956	1590495019200	OK	 
REQUEST	1046		petclinic.css	1590495018551	1590495019201	OK	 
REQUEST	1033		bootstrap.min.js	1590495018582	1590495019202	OK	 
REQUEST	1071		favicon.png	1590495018595	1590495019202	OK	 
REQUEST	1220		bootstrap.min.css	1590495018900	1590495019202	OK	 
REQUEST	1054		petclinic.css	1590495018514	1590495019202	OK	 
REQUEST	1046		favicon.png	1590495018551	1590495019202	OK	 
REQUEST	1071		jquery-ui.theme.min.css	1590495018595	1590495019202	OK	 
REQUEST	1047		favicon.png	1590495018551	1590495019203	OK	 
REQUEST	1071		jquery-ui.min.css	1590495018595	1590495019203	OK	 
REQUEST	1231		LoginAd	1590495018805	1590495019203	OK	 
REQUEST	967		jquery-ui.min.js	1590495018518	1590495019205	OK	 
REQUEST	1168		spring-pivotal-logo.png	1590495017691	1590495019208	OK	 
REQUEST	1066		jquery.min.js	1590495018523	1590495019208	OK	 
REQUEST	1027		spring-pivotal-logo.png	1590495017998	1590495019210	OK	 
REQUEST	1232		LoginAd	1590495018684	1590495019208	OK	 
REQUEST	979		Rooms	1590495018513	1590495019210	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	1080		spring-pivotal-logo.png	1590495017970	1590495019211	OK	 
REQUEST	1144		spring-pivotal-logo.png	1590495017963	1590495019212	OK	 
REQUEST	1034		petclinic.css	1590495018695	1590495019213	OK	 
USER	Sitter	468	END	1590494937969	1590495019213
REQUEST	1050		spring-pivotal-logo.png	1590495018549	1590495019213	OK	 
REQUEST	1146		bootstrap.min.js	1590495018604	1590495019213	OK	 
REQUEST	1034		jquery-ui.min.css	1590495018696	1590495019213	OK	 
REQUEST	1050		jquery-ui.theme.min.css	1590495018548	1590495019214	OK	 
REQUEST	1034		favicon.png	1590495018695	1590495019215	OK	 
REQUEST	1066		spring-pivotal-logo.png	1590495017981	1590495019215	OK	 
REQUEST	1050		jquery-ui.min.css	1590495018548	1590495019215	OK	 
REQUEST	1146		jquery-ui.min.js	1590495018523	1590495019215	OK	 
REQUEST	1146		spring-pivotal-logo.png	1590495017986	1590495019215	OK	 
REQUEST	1034		jquery-ui.theme.min.css	1590495018696	1590495019215	OK	 
USER	Sitter	467	END	1590494937758	1590495019220
REQUEST	1237		LoginAd	1590495018805	1590495019222	OK	 
REQUEST	1050		favicon.png	1590495018548	1590495019225	OK	 
REQUEST	1146		favicon.png	1590495017986	1590495019227	OK	 
REQUEST	1033		favicon.png	1590495017979	1590495019229	OK	 
REQUEST	1224		LoginAd	1590495019098	1590495019229	OK	 
REQUEST	1145		favicon.png	1590495017956	1590495019232	OK	 
REQUEST	1230		LoginAd	1590495019098	1590495019234	OK	 
REQUEST	1038		favicon.png	1590495018064	1590495019238	OK	 
REQUEST	1047		petclinic.css	1590495018552	1590495019245	OK	 
REQUEST	1054		jquery.min.js	1590495018944	1590495019248	OK	 
REQUEST	1229		LoginAd	1590495019098	1590495019252	OK	 
REQUEST	973		petclinic.css	1590495018159	1590495019256	OK	 
REQUEST	1044		petclinic.css	1590495018103	1590495019257	OK	 
REQUEST	1111		petclinic.css	1590495017958	1590495019267	OK	 
REQUEST	1100		petclinic.css	1590495017971	1590495019270	OK	 
REQUEST	1036		jquery.min.js	1590495019188	1590495019271	OK	 
REQUEST	1149		petclinic.css	1590495017928	1590495019275	OK	 
REQUEST	1071		jquery.min.js	1590495019198	1590495019279	OK	 
REQUEST	1036		jquery-ui.min.js	1590495019191	1590495019288	OK	 
REQUEST	1050		petclinic.css	1590495018548	1590495019293	OK	 
REQUEST	1047		jquery-ui.min.js	1590495019200	1590495019306	OK	 
REQUEST	1237		bootstrap.min.css	1590495019223	1590495019307	OK	 
REQUEST	1036		bootstrap.min.js	1590495019192	1590495019311	OK	 
REQUEST	1238		LoginAd	1590495019205	1590495019312	OK	 
REQUEST	1071		bootstrap.min.js	1590495019203	1590495019315	OK	 
REQUEST	1233		LoginAd	1590495019205	1590495019316	OK	 
REQUEST	1225		LoginAd	1590495019203	1590495019318	OK	 
REQUEST	1047		bootstrap.min.js	1590495019203	1590495019319	OK	 
REQUEST	1232		bootstrap.min.css	1590495019211	1590495019322	OK	 
REQUEST	1227		bootstrap.min.css	1590495019097	1590495019322	OK	 
REQUEST	1222		LoginAd	1590495019207	1590495019322	OK	 
REQUEST	1227		signin.css	1590495019096	1590495019323	OK	 
REQUEST	1228		LoginAd	1590495019207	1590495019324	OK	 
REQUEST	1221		LoginAd	1590495019204	1590495019320	OK	 
REQUEST	1237		signin.css	1590495019222	1590495019330	OK	 
REQUEST	1231		bootstrap.min.css	1590495019204	1590495019331	OK	 
REQUEST	1047		jquery.min.js	1590495019199	1590495019333	OK	 
REQUEST	967		petclinic.css	1590495018093	1590495019333	OK	 
REQUEST	1232		signin.css	1590495019210	1590495019334	OK	 
REQUEST	1231		signin.css	1590495019204	1590495019334	OK	 
REQUEST	1071		jquery-ui.min.js	1590495019202	1590495019337	OK	 
REQUEST	1235		LoginAd	1590495019207	1590495019339	OK	 
REQUEST	1239		LoginAd	1590495019207	1590495019339	OK	 
REQUEST	1240		LoginAd	1590495019205	1590495019341	OK	 
REQUEST	1230		signin.css	1590495019235	1590495019345	OK	 
REQUEST	1229		bootstrap.min.css	1590495019253	1590495019346	OK	 
REQUEST	1224		bootstrap.min.css	1590495019230	1590495019347	OK	 
REQUEST	1219		LoginAd	1590495019098	1590495019348	OK	 
REQUEST	1236		LoginAd	1590495019207	1590495019349	OK	 
REQUEST	1218		LoginAd	1590495019098	1590495019354	OK	 
REQUEST	1036		petclinic.css	1590495018528	1590495019356	OK	 
REQUEST	1230		bootstrap.min.css	1590495019235	1590495019359	OK	 
REQUEST	1224		signin.css	1590495019230	1590495019361	OK	 
REQUEST	1229		signin.css	1590495019253	1590495019363	OK	 
REQUEST	1034		jquery.min.js	1590495019213	1590495019370	OK	 
REQUEST	1034		pets.png	1590495018696	1590495019372	OK	 
REQUEST	1071		pets.png	1590495018595	1590495019375	OK	 
REQUEST	1226		LoginAd	1590495019205	1590495019378	OK	 
REQUEST	1034		bootstrap.min.js	1590495019215	1590495019380	OK	 
REQUEST	1050		pets.png	1590495018548	1590495019382	OK	 
REQUEST	1234		LoginAd	1590495019207	1590495019390	OK	 
REQUEST	1050		jquery.min.js	1590495019213	1590495019394	OK	 
REQUEST	1046		pets.png	1590495018551	1590495019396	OK	 
REQUEST	1047		pets.png	1590495018552	1590495019401	OK	 
REQUEST	1233		bootstrap.min.css	1590495019316	1590495019404	OK	 
REQUEST	1225		bootstrap.min.css	1590495019319	1590495019406	OK	 
REQUEST	1238		bootstrap.min.css	1590495019313	1590495019406	OK	 
REQUEST	1050		bootstrap.min.js	1590495019215	1590495019409	OK	 
REQUEST	1221		signin.css	1590495019325	1590495019414	OK	 
REQUEST	1225		signin.css	1590495019318	1590495019414	OK	 
REQUEST	1222		bootstrap.min.css	1590495019323	1590495019414	OK	 
REQUEST	1238		signin.css	1590495019313	1590495019415	OK	 
REQUEST	1050		jquery-ui.min.js	1590495019214	1590495019419	OK	 
REQUEST	1036		pets.png	1590495018528	1590495019422	OK	 
REQUEST	1228		signin.css	1590495019324	1590495019426	OK	 
REQUEST	1235		bootstrap.min.css	1590495019340	1590495019427	OK	 
REQUEST	1228		bootstrap.min.css	1590495019325	1590495019428	OK	 
REQUEST	1221		bootstrap.min.css	1590495019326	1590495019430	OK	 
REQUEST	1239		bootstrap.min.css	1590495019340	1590495019430	OK	 
REQUEST	1222		signin.css	1590495019322	1590495019431	OK	 
REQUEST	1034		jquery-ui.min.js	1590495019214	1590495019432	OK	 
REQUEST	973		pets.png	1590495018160	1590495019437	OK	 
REQUEST	1145		pets.png	1590495017956	1590495019440	OK	 
REQUEST	1240		bootstrap.min.css	1590495019342	1590495019441	OK	 
REQUEST	1240		signin.css	1590495019341	1590495019442	OK	 
REQUEST	1233		signin.css	1590495019316	1590495019442	OK	 
REQUEST	1219		bootstrap.min.css	1590495019349	1590495019443	OK	 
REQUEST	1239		signin.css	1590495019340	1590495019443	OK	 
REQUEST	1235		signin.css	1590495019339	1590495019444	OK	 
REQUEST	1236		bootstrap.min.css	1590495019349	1590495019446	OK	 
REQUEST	985		Rooms	1590495018686	1590495019447	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	1218		bootstrap.min.css	1590495019355	1590495019447	OK	 
REQUEST	1047		spring-pivotal-logo.png	1590495018552	1590495019450	OK	 
USER	Sitter	533	END	1590494943864	1590495019453
REQUEST	1246		LoginAd	1590495019457	1590495019460	OK	 
REQUEST	1236		signin.css	1590495019349	1590495019463	OK	 
REQUEST	1219		signin.css	1590495019349	1590495019463	OK	 
REQUEST	1218		signin.css	1590495019354	1590495019467	OK	 
REQUEST	1034		spring-pivotal-logo.png	1590495018696	1590495019491	OK	 
REQUEST	1071		spring-pivotal-logo.png	1590495018595	1590495019494	OK	 
REQUEST	1226		bootstrap.min.css	1590495019379	1590495019499	OK	 
REQUEST	1226		signin.css	1590495019379	1590495019500	OK	 
REQUEST	1234		bootstrap.min.css	1590495019390	1590495019506	OK	 
REQUEST	1234		signin.css	1590495019390	1590495019507	OK	 
REQUEST	989		Rooms	1590495018681	1590495019527	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	977		Rooms	1590495018684	1590495019550	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	952		Rooms	1590495018688	1590495019550	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	597		ChangeSitterPost Redirect 1	1590495013726	1590495019573	OK	 
REQUEST	499		ChangeSitterPost	1590495013547	1590495019581	OK	 
REQUEST	1246		bootstrap.min.css	1590495019460	1590495019587	OK	 
REQUEST	1246		signin.css	1590495019460	1590495019588	OK	 
REQUEST	490		ChangeSitterPost Redirect 1	1590495013111	1590495019610	OK	 
REQUEST	478		ChangeSitterPost Redirect 1	1590495013502	1590495019612	OK	 
REQUEST	575		ChangeSitterPost Redirect 1	1590495013655	1590495019612	OK	 
REQUEST	511		ChangeSitterPost Redirect 1	1590495013137	1590495019613	OK	 
REQUEST	380		ChangeSitterPost Redirect 1	1590495013495	1590495019625	OK	 
USER	AccessRoom	614	END	1590494951870	1590495019634
REQUEST	993		Rooms	1590495019097	1590495019640	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	487		ChangeSitterPost Redirect 1	1590495013358	1590495019646	OK	 
REQUEST	466		ChangeSitterPost Redirect 1	1590495013260	1590495019646	OK	 
REQUEST	655		ChangeSitter	1590495013742	1590495019647	OK	 
REQUEST	994		Rooms	1590495019097	1590495019656	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	477		ChangeSitterPost Redirect 1	1590495013047	1590495019665	OK	 
REQUEST	698		ChangeSitter	1590495013744	1590495019666	OK	 
REQUEST	990		Rooms	1590495019207	1590495019674	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	641		ChangeSitter	1590495013746	1590495019676	OK	 
REQUEST	1018		Rooms	1590495019219	1590495019681	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	980		Rooms	1590495019207	1590495019683	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	975		Rooms	1590495018684	1590495019692	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	986		Rooms	1590495019098	1590495019698	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	596		ChangeSitterPost	1590495013745	1590495019703	OK	 
REQUEST	629		ChangeSitter	1590495013742	1590495019708	OK	 
REQUEST	564		ChangeSitterPost	1590495013753	1590495019712	OK	 
REQUEST	700		ChangeSitter	1590495013748	1590495019714	OK	 
REQUEST	1011		Rooms	1590495019219	1590495019723	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	1009		Rooms	1590495019207	1590495019725	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	951		Rooms	1590495019097	1590495019729	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	972		Rooms	1590495019097	1590495019729	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	988		Rooms	1590495019097	1590495019734	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	928		Rooms	1590495019097	1590495019739	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	982		Rooms	1590495019097	1590495019741	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	970		Rooms	1590495019207	1590495019748	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	961		Rooms	1590495019097	1590495019751	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	968		Rooms	1590495019097	1590495019753	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	1013		Rooms	1590495019216	1590495019760	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	995		Rooms	1590495019219	1590495019762	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	596		ChangeSitterPost Redirect 1	1590495019703	1590495019771	OK	 
REQUEST	606		ChangeSitterPost Redirect 1	1590495013726	1590495019776	OK	 
REQUEST	500		ChangeSitterPost	1590495013761	1590495019782	OK	 
REQUEST	619		ChangeSitterPost	1590495013764	1590495019792	OK	 
USER	AccessRoom	616	END	1590494952326	1590495019797
REQUEST	509		ChangeSitterPost	1590495013750	1590495019807	OK	 
REQUEST	621		ChangeSitterPost	1590495013763	1590495019808	OK	 
REQUEST	557		ChangeSitterPost	1590495013753	1590495019809	OK	 
REQUEST	544		ChangeSitterPost	1590495013767	1590495019810	OK	 
REQUEST	608		ChangeSitter	1590495013744	1590495019812	OK	 
REQUEST	786		Room1	1590495013763	1590495019815	OK	 
REQUEST	588		ChangeSitterPost	1590495013767	1590495019816	OK	 
REQUEST	556		ChangeSitterPost	1590495013750	1590495019824	OK	 
REQUEST	664		ChangeSitter	1590495013741	1590495019846	OK	 
REQUEST	1241		LoginAd	1590495019857	1590495019859	OK	 
REQUEST	788		Room1	1590495013773	1590495019889	OK	 
USER	AccessRoom	601	END	1590494950591	1590495019899
REQUEST	747		Room1	1590495014772	1590495019910	OK	 
REQUEST	509		ChangeSitterPost Redirect 1	1590495019807	1590495019925	OK	 
REQUEST	779		room3	1590495014943	1590495019927	OK	 
REQUEST	796		room3	1590495015063	1590495019934	OK	 
REQUEST	754		room3	1590495014126	1590495019936	OK	 
REQUEST	621		ChangeSitterPost Redirect 1	1590495019809	1590495019939	OK	 
REQUEST	1161		LoggedAd	1590495015670	1590495019944	OK	 
REQUEST	1161		LoggedAd Redirect 1	1590495019944	1590495019949	OK	 
REQUEST	1161		jquery-ui.theme.min.css	1590495019949	1590495019961	OK	 
REQUEST	1161		jquery-ui.min.css	1590495019949	1590495019961	OK	 
REQUEST	1161		jquery.min.js	1590495019961	1590495019969	OK	 
REQUEST	1161		jquery-ui.min.js	1590495019961	1590495019975	OK	 
REQUEST	1161		bootstrap.min.js	1590495019969	1590495019981	OK	 
REQUEST	1161		favicon.png	1590495019949	1590495019989	OK	 
REQUEST	1161		spring-pivotal-logo.png	1590495019950	1590495019992	OK	 
REQUEST	1161		pets.png	1590495019950	1590495019995	OK	 
REQUEST	1241		bootstrap.min.css	1590495019860	1590495019998	OK	 
REQUEST	1161		petclinic.css	1590495019949	1590495019999	OK	 
REQUEST	801		Room1	1590495015063	1590495020007	OK	 
REQUEST	557		ChangeSitterPost Redirect 1	1590495019809	1590495020009	OK	 
REQUEST	1159		LoggedAd	1590495015767	1590495020012	OK	 
REQUEST	1241		signin.css	1590495019860	1590495020014	OK	 
USER	AccessRoom	559	END	1590494946470	1590495020018
USER	AccessRoom	599	END	1590494950243	1590495020018
REQUEST	1159		LoggedAd Redirect 1	1590495020013	1590495020020	OK	 
REQUEST	576		ChangeSitterPost	1590495015276	1590495020030	OK	 
REQUEST	654		ChangeSitterPost	1590495015518	1590495020035	OK	 
REQUEST	688		ChangeSitter	1590495015444	1590495020037	OK	 
REQUEST	1159		jquery-ui.theme.min.css	1590495020021	1590495020042	OK	 
REQUEST	1159		jquery-ui.min.css	1590495020021	1590495020048	OK	 
REQUEST	1159		favicon.png	1590495020021	1590495020053	OK	 
REQUEST	1159		jquery.min.js	1590495020042	1590495020056	OK	 
REQUEST	1159		bootstrap.min.js	1590495020053	1590495020058	OK	 
REQUEST	1159		jquery-ui.min.js	1590495020048	1590495020061	OK	 
USER	AccessRoom	615	END	1590494952026	1590495020063
REQUEST	1159		pets.png	1590495020021	1590495020073	OK	 
REQUEST	1159		petclinic.css	1590495020021	1590495020075	OK	 
REQUEST	1159		spring-pivotal-logo.png	1590495020021	1590495020089	OK	 
REQUEST	790		Room1	1590495015063	1590495020098	OK	 
REQUEST	888		room3	1590495019942	1590495020107	OK	 
REQUEST	685		ChangeSitterPost	1590495015898	1590495020113	OK	 
REQUEST	787		Room1	1590495015063	1590495020115	OK	 
REQUEST	683		ChangeSitterPost	1590495015767	1590495020126	OK	 
REQUEST	800		Room1	1590495015444	1590495020128	OK	 
REQUEST	670		ChangeSitterPost	1590495015895	1590495020135	OK	 
REQUEST	577		ChangeSitterPost	1590495015769	1590495020135	OK	 
REQUEST	546		ChangeSitterPost	1590495016205	1590495020135	OK	 
REQUEST	727		ChangeSitter	1590495015591	1590495020135	OK	 
REQUEST	1089		LoggedAd	1590495008799	1590495020140	OK	 
REQUEST	1135		LoggedAd	1590495011503	1590495020144	OK	 
REQUEST	1095		LoggedAd	1590495009006	1590495020150	OK	 
REQUEST	1089		LoggedAd Redirect 1	1590495020140	1590495020151	OK	 
REQUEST	1098		LoggedAd	1590495009013	1590495020151	OK	 
